,ZCTA5CE10,NAME,CBSAFP
7148,93207,"Visalia-Porterville, CA",47300
7149,93208,"Visalia-Porterville, CA",47300
7150,93210,"Hanford-Corcoran, CA",25260
7151,93210,"Salinas, CA",41500
7152,93210,"Fresno, CA",23420
7153,93210,"San Jose-Sunnyvale-Santa Clara, CA",41940
7154,93212,"Hanford-Corcoran, CA",25260
7155,93212,"Visalia-Porterville, CA",47300
7156,93215,"Bakersfield, CA",12540
7157,93215,"Visalia-Porterville, CA",47300
7158,93218,"Bakersfield, CA",12540
7159,93218,"Visalia-Porterville, CA",47300
7160,93219,"Bakersfield, CA",12540
7161,93219,"Visalia-Porterville, CA",47300
7162,93220,"Bakersfield, CA",12540
7163,93221,"Visalia-Porterville, CA",47300
7164,93222,"Bakersfield, CA",12540
7165,93222,"Oxnard-Thousand Oaks-Ventura, CA",37100
7166,93223,"Visalia-Porterville, CA",47300
7167,93224,"Bakersfield, CA",12540
7168,93224,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",42020
7169,93225,"Bakersfield, CA",12540
7170,93225,"Los Angeles-Long Beach-Anaheim, CA",31080
7171,93225,"Oxnard-Thousand Oaks-Ventura, CA",37100
7172,93226,"Bakersfield, CA",12540
7173,93226,"Visalia-Porterville, CA",47300
7174,93230,"Hanford-Corcoran, CA",25260
7175,93230,"Visalia-Porterville, CA",47300
7176,93230,"Fresno, CA",23420
7177,93234,"Hanford-Corcoran, CA",25260
7178,93234,"Fresno, CA",23420
7179,93235,"Visalia-Porterville, CA",47300
7180,93238,"Bakersfield, CA",12540
7181,93238,"Visalia-Porterville, CA",47300
7182,93239,"Hanford-Corcoran, CA",25260
7183,93239,"Visalia-Porterville, CA",47300
7184,93239,"Fresno, CA",23420
7185,93240,"Bakersfield, CA",12540
7186,93241,"Bakersfield, CA",12540
7187,93242,"Hanford-Corcoran, CA",25260
7188,93242,"Fresno, CA",23420
7189,25692,,
7190,25696,,
7191,25699,"Huntington-Ashland, WV-KY-OH",26580
7192,25701,"Huntington-Ashland, WV-KY-OH",26580
7193,25702,"Huntington-Ashland, WV-KY-OH",26580
7194,25703,"Huntington-Ashland, WV-KY-OH",26580
7195,25704,"Huntington-Ashland, WV-KY-OH",26580
7196,25705,"Huntington-Ashland, WV-KY-OH",26580
7197,25801,"Beckley, WV",13220
7198,25810,"Beckley, WV",13220
7199,25811,"Beckley, WV",13220
7200,25812,"Beckley, WV",13220
7201,25813,"Beckley, WV",13220
7202,25817,"Beckley, WV",13220
7203,25818,"Beckley, WV",13220
7204,25820,"Bluefield, WV-VA",14140
7205,25820,"Beckley, WV",13220
7206,25823,"Beckley, WV",13220
7207,25825,"Beckley, WV",13220
7208,25826,,
7209,25827,"Beckley, WV",13220
7210,25831,"Beckley, WV",13220
7211,25832,"Beckley, WV",13220
7212,25836,"Beckley, WV",13220
7213,25837,"Beckley, WV",13220
7214,13834,"Oneonta, NY",36580
7215,13835,"Binghamton, NY",13780
7216,13835,"Ithaca, NY",27060
7217,13835,"Cortland, NY",18660
7218,13838,"Oneonta, NY",36580
7219,13839,,
7220,13841,"Binghamton, NY",13780
7221,13841,"Cortland, NY",18660
7222,13842,,
7223,13843,"Oneonta, NY",36580
7224,13844,,
7225,13845,"Binghamton, NY",13780
7226,13846,,
7227,13847,,
7228,13849,"Oneonta, NY",36580
7229,13850,"Binghamton, NY",13780
7230,13856,,
7231,13859,"Oneonta, NY",36580
7232,13860,,
7233,13861,"Oneonta, NY",36580
7234,13862,"Binghamton, NY",13780
7235,13862,"Cortland, NY",18660
7236,13863,"Binghamton, NY",13780
7237,13863,"Cortland, NY",18660
7238,13864,"Binghamton, NY",13780
7239,13864,"Ithaca, NY",27060
7240,13865,"Binghamton, NY",13780
7241,13901,"Binghamton, NY",13780
7242,13902,"Binghamton, NY",13780
7243,13903,"Binghamton, NY",13780
7244,13904,"Binghamton, NY",13780
7245,13905,"Binghamton, NY",13780
7246,44816,"Sandusky, OH",41780
7247,44817,"Findlay, OH",22300
7248,44817,"Toledo, OH",45780
7249,44818,"Bucyrus, OH",15340
7250,44818,"Tiffin, OH",45660
7251,44820,"Marion, OH",32020
7252,44820,"Bucyrus, OH",15340
7253,44822,"Mount Vernon, OH",34540
7254,44822,"Mansfield, OH",31900
7255,44822,"Ashland, OH",11740
7256,44824,"Fremont, OH",23380
7257,44824,"Sandusky, OH",41780
7258,44825,"Bucyrus, OH",15340
7259,44826,"Norwalk, OH",35940
7260,44826,"Sandusky, OH",41780
7261,44827,"Mansfield, OH",31900
7262,44827,"Bucyrus, OH",15340
7263,44828,"Tiffin, OH",45660
7264,44830,"Findlay, OH",22300
7265,44830,"Tiffin, OH",45660
7266,44830,"Fremont, OH",23380
7267,44830,"Toledo, OH",45780
7268,44833,"Columbus, OH",18140
7269,44833,"Marion, OH",32020
7270,44833,"Mansfield, OH",31900
7271,44833,"Bucyrus, OH",15340
7272,44836,"Tiffin, OH",45660
7273,44836,"Fremont, OH",23380
7274,44837,"Mansfield, OH",31900
7275,44837,"Ashland, OH",11740
7276,44837,"Norwalk, OH",35940
7277,44838,"Ashland, OH",11740
7278,44839,"Sandusky, OH",41780
7279,44840,"Ashland, OH",11740
7280,44840,"Wooster, OH",49300
7281,44841,"Tiffin, OH",45660
7282,44841,"Fremont, OH",23380
7283,44842,"Mount Vernon, OH",34540
7284,44842,"Ashland, OH",11740
7285,44843,"Mansfield, OH",31900
7286,44843,"Ashland, OH",11740
7287,44844,"Tiffin, OH",45660
7288,44846,"Norwalk, OH",35940
7289,44846,"Sandusky, OH",41780
7290,44847,"Norwalk, OH",35940
7291,44847,"Sandusky, OH",41780
7292,44849,"Marion, OH",32020
7293,44849,"Bucyrus, OH",15340
7294,96932,,
7295,03441,"Keene, NH",28300
7296,03442,"Manchester-Nashua, NH",31700
7297,03443,"Keene, NH",28300
7298,03444,"Keene, NH",28300
7299,03444,"Manchester-Nashua, NH",31700
7300,03445,"Keene, NH",28300
7301,03446,"Keene, NH",28300
7302,03447,"Worcester, MA-CT",49340
7303,03447,"Keene, NH",28300
7304,60969,"Kankakee, IL",28100
7305,60970,,
7306,60973,,
7307,60974,,
7308,61001,,
7309,61006,"Dixon, IL",19940
7310,61006,"Rochelle, IL",40300
7311,61007,"Rochelle, IL",40300
7312,61007,"Freeport, IL",23300
7313,61008,"Rockford, IL",40420
7314,61010,"Rochelle, IL",40300
7315,61010,"Rockford, IL",40420
7316,61011,"Rockford, IL",40420
7317,61012,"Chicago-Naperville-Elgin, IL-IN-WI",16980
7318,61012,"Rockford, IL",40420
7319,61012,"Janesville-Beloit, WI",27500
7320,61013,"Freeport, IL",23300
7321,61014,"Sterling, IL",44580
7322,61015,"Rochelle, IL",40300
7323,61016,"Rochelle, IL",40300
7324,61016,"Rockford, IL",40420
7325,61018,"Freeport, IL",23300
7326,61019,"Rockford, IL",40420
7327,61019,"Freeport, IL",23300
7328,61019,"Madison, WI",31540
7329,61020,"Rochelle, IL",40300
7330,61020,"Rockford, IL",40420
7331,61021,"Dixon, IL",19940
7332,61021,"Sterling, IL",44580
7333,61021,"Rochelle, IL",40300
7334,61024,"Rockford, IL",40420
7335,61024,"Janesville-Beloit, WI",27500
7336,61025,"Dubuque, IA",20220
7337,61025,"Platteville, WI",38420
7338,61027,"Freeport, IL",23300
7339,61028,,
7340,61030,"Rochelle, IL",40300
7341,61031,"Dixon, IL",19940
7342,61031,"Rochelle, IL",40300
7343,61032,"Rochelle, IL",40300
7344,61032,"Freeport, IL",23300
7345,44704,"Canton-Massillon, OH",15940
7346,34652,"Tampa-St. Petersburg-Clearwater, FL",45300
7347,24065,"Roanoke, VA",40220
7348,54724,"Eau Claire, WI",20740
7349,54724,"Menomonie, WI",32860
7350,38382,"Jackson, TN",27180
7351,38382,"Dyersburg, TN",20540
7352,38387,,
7353,34653,"Tampa-St. Petersburg-Clearwater, FL",45300
7354,54725,"Menomonie, WI",32860
7355,44705,"Canton-Massillon, OH",15940
7356,62881,"Centralia, IL",16460
7357,54726,"Eau Claire, WI",20740
7358,38388,,
7359,24066,"Roanoke, VA",40220
7360,24066,"Lynchburg, VA",31340
7361,62882,"Centralia, IL",16460
7362,62882,"St. Louis, MO-IL",41180
7363,34654,"Tampa-St. Petersburg-Clearwater, FL",45300
7364,38390,,
7365,62883,"Mount Vernon, IL",34500
7366,24067,"Blacksburg-Christiansburg-Radford, VA",13980
7367,24067,"Roanoke, VA",40220
7368,38391,"Brownsville, TN",15140
7369,38391,"Jackson, TN",27180
7370,54727,"Eau Claire, WI",20740
7371,38392,"Brownsville, TN",15140
7372,38392,"Jackson, TN",27180
7373,24069,"Greensboro-High Point, NC",24660
7374,24069,"Danville, VA",19260
7375,62884,"Mount Vernon, IL",34500
7376,44706,"Canton-Massillon, OH",15940
7377,24070,"Blacksburg-Christiansburg-Radford, VA",13980
7378,24070,"Roanoke, VA",40220
7379,62885,"Centralia, IL",16460
7380,34655,"Tampa-St. Petersburg-Clearwater, FL",45300
7381,24072,"Blacksburg-Christiansburg-Radford, VA",13980
7382,34661,"Tampa-St. Petersburg-Clearwater, FL",45300
7383,34661,"The Villages, FL",45540
7384,62886,,
7385,62887,,
7386,54728,"Eau Claire, WI",20740
7387,54728,"Menomonie, WI",32860
7388,62888,,
7389,62889,"Mount Vernon, IL",34500
7390,62889,"Centralia, IL",16460
7391,60516,"Chicago-Naperville-Elgin, IL-IN-WI",16980
7392,35763,"Huntsville, AL",26620
7393,60517,"Chicago-Naperville-Elgin, IL-IN-WI",16980
7394,35764,"Scottsboro, AL",42460
7395,35764,"Huntsville, AL",26620
7396,35765,"Fort Payne, AL",22840
7397,35765,"Scottsboro, AL",42460
7398,18843,,
7399,18844,"Scranton--Wilkes-Barre--Hazleton, PA",42540
7400,18845,"Sayre, PA",42380
7401,18846,"Scranton--Wilkes-Barre--Hazleton, PA",42540
7402,18846,"Sayre, PA",42380
7403,18847,"Binghamton, NY",13780
7404,18848,"Sayre, PA",42380
7405,18850,"Sayre, PA",42380
7406,18851,"Sayre, PA",42380
7407,18853,"Sayre, PA",42380
7408,18854,"Sayre, PA",42380
7409,18901,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7410,18902,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7411,18912,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7412,18913,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7413,18914,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7414,18915,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7415,18917,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7416,18920,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7417,18923,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7418,18925,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7419,18929,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7420,18930,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7421,18930,"New York-Newark-Jersey City, NY-NJ-PA",35620
7422,98506,"Olympia-Tumwater, WA",36500
7423,98506,"Shelton, WA",43220
7424,83634,"Boise City, ID",14260
7425,83636,"Boise City, ID",14260
7426,83637,"Boise City, ID",14260
7427,83637,"Mountain Home, ID",34300
7428,98512,"Olympia-Tumwater, WA",36500
7429,98512,"Aberdeen, WA",10140
7430,98513,"Olympia-Tumwater, WA",36500
7431,98513,"Seattle-Tacoma-Bellevue, WA",42660
7432,83638,,
7433,98516,"Olympia-Tumwater, WA",36500
7434,98516,"Seattle-Tacoma-Bellevue, WA",42660
7435,83639,"Boise City, ID",14260
7436,83641,"Boise City, ID",14260
7437,98520,"Aberdeen, WA",10140
7438,98524,"Shelton, WA",43220
7439,98526,"Aberdeen, WA",10140
7440,98527,,
7441,98528,"Shelton, WA",43220
7442,98528,"Seattle-Tacoma-Bellevue, WA",42660
7443,98528,"Bremerton-Silverdale, WA",14740
7444,98530,"Olympia-Tumwater, WA",36500
7445,83642,"Boise City, ID",14260
7446,83643,,
7447,83644,"Boise City, ID",14260
7448,98531,"Centralia, WA",16500
7449,98531,"Olympia-Tumwater, WA",36500
7450,83645,"Ontario, OR-ID",36620
7451,83645,"Boise City, ID",14260
7452,98532,"Centralia, WA",16500
7453,98532,"Olympia-Tumwater, WA",36500
7454,98533,"Centralia, WA",16500
7455,98533,"Olympia-Tumwater, WA",36500
7456,98535,"Aberdeen, WA",10140
7457,83646,"Boise City, ID",14260
7458,98536,"Aberdeen, WA",10140
7459,79837,"El Paso, TX",21340
7460,79837,"Carlsbad-Artesia, NM",16100
7461,79837,"Alamogordo, NM",10460
7462,79837,"Roswell, NM",40740
7463,81137,"Española, NM",21580
7464,81137,"Farmington, NM",22140
7465,81137,"Durango, CO",20420
7466,86504,"Gallup, NM",23700
7467,86504,"Farmington, NM",22140
7468,86515,"Gallup, NM",23700
7469,87001,"Albuquerque, NM",10740
7470,87001,"Santa Fe, NM",42140
7471,87002,"Albuquerque, NM",10740
7472,87004,"Albuquerque, NM",10740
7473,87005,"Grants, NM",24380
7474,87005,"Gallup, NM",23700
7475,87006,"Albuquerque, NM",10740
7476,87007,"Grants, NM",24380
7477,87008,"Albuquerque, NM",10740
7478,87010,"Albuquerque, NM",10740
7479,87010,"Santa Fe, NM",42140
7480,87011,"Albuquerque, NM",10740
7481,87011,"Ruidoso, NM",40760
7482,87012,"Albuquerque, NM",10740
7483,87012,"Española, NM",21580
7484,67031,"Wichita, KS",48620
7485,67035,"Wichita, KS",48620
7486,67035,"Hutchinson, KS",26740
7487,67036,"Wichita, KS",48620
7488,67212,"Wichita, KS",48620
7489,67213,"Wichita, KS",48620
7490,67216,"Wichita, KS",48620
7491,67228,"Wichita, KS",48620
7492,67230,"Wichita, KS",48620
7493,67232,"Wichita, KS",48620
7494,19805,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7495,19806,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7496,19807,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7497,19808,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7498,19809,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7499,19810,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7500,19901,"Dover, DE",20100
7501,19902,"Dover, DE",20100
7502,19904,"Dover, DE",20100
7503,19930,"Salisbury, MD-DE",41540
7504,19931,"Salisbury, MD-DE",41540
7505,19933,"Salisbury, MD-DE",41540
7506,19934,"Dover, DE",20100
7507,19936,"Dover, DE",20100
7508,19938,"Dover, DE",20100
7509,19938,"Baltimore-Columbia-Towson, MD",12580
7510,19938,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980
7511,19939,"Salisbury, MD-DE",41540
7512,19940,"Salisbury, MD-DE",41540
7513,19941,"Salisbury, MD-DE",41540
7514,19943,"Dover, DE",20100
7515,19944,"Salisbury, MD-DE",41540
7516,19945,"Salisbury, MD-DE",41540
7517,19946,"Dover, DE",20100
7518,19947,"Salisbury, MD-DE",41540
7519,19950,"Salisbury, MD-DE",41540
7520,19950,"Dover, DE",20100
7521,19951,"Salisbury, MD-DE",41540
7522,19952,"Salisbury, MD-DE",41540
7523,19952,"Dover, DE",20100
7524,61331,"Dixon, IL",19940
7525,61332,"Ottawa-Peru, IL",36860
7526,36738,"Tuscaloosa, AL",46220
7527,61333,"Pontiac, IL",38700
7528,61333,"Ottawa-Peru, IL",36860
7529,61334,"Peoria, IL",37900
7530,61334,"Ottawa-Peru, IL",36860
7531,61335,"Ottawa-Peru, IL",36860
7532,36740,"Tuscaloosa, AL",46220
7533,61336,"Peoria, IL",37900
7534,61336,"Ottawa-Peru, IL",36860
7535,61337,"Ottawa-Peru, IL",36860
7536,61338,"Ottawa-Peru, IL",36860
7537,61340,"Ottawa-Peru, IL",36860
7538,36742,"Tuscaloosa, AL",46220
7539,36744,"Tuscaloosa, AL",46220
7540,61341,"Ottawa-Peru, IL",36860
7541,36748,,
7542,36749,"Montgomery, AL",33860
7543,36749,"Selma, AL",42820
7544,61342,"Ottawa-Peru, IL",36860
7545,61342,"Dixon, IL",19940
7546,61344,"Ottawa-Peru, IL",36860
7547,61344,"Davenport-Moline-Rock Island, IA-IL",19340
7548,36750,"Montgomery, AL",33860
7549,36750,"Birmingham-Hoover, AL",13820
7550,61345,"Peoria, IL",37900
7551,61345,"Ottawa-Peru, IL",36860
7552,61345,"Davenport-Moline-Rock Island, IA-IL",19340
7553,36751,,
7554,71060,"Shreveport-Bossier City, LA",43340
7555,71060,"Marshall, TX",32220
7556,81040,"Pueblo, CO",39380
7557,71061,"Shreveport-Bossier City, LA",43340
7558,81041,,
7559,81043,,
7560,71063,"Natchitoches, LA",35060
7561,71063,"Shreveport-Bossier City, LA",43340
7562,81044,,
7563,81045,,
7564,71064,"Shreveport-Bossier City, LA",43340
7565,75670,"Marshall, TX",32220
7566,71065,"Natchitoches, LA",35060
7567,71065,"Shreveport-Bossier City, LA",43340
7568,71067,"Shreveport-Bossier City, LA",43340
7569,81047,,
7570,81049,,
7571,71068,"Shreveport-Bossier City, LA",43340
7572,71069,"Shreveport-Bossier City, LA",43340
7573,71069,"Texarkana, TX-AR",45500
7574,75672,"Marshall, TX",32220
7575,75681,"Nacogdoches, TX",34860
7576,75681,"Longview, TX",30980
7577,75682,"Longview, TX",30980
7578,71070,"Natchitoches, LA",35060
7579,71071,"Shreveport-Bossier City, LA",43340
7580,75683,"Longview, TX",30980
7581,75683,"Marshall, TX",32220
7582,71072,"Shreveport-Bossier City, LA",43340
7583,71072,"Magnolia, AR",31620
7584,81050,,
7585,75684,"Longview, TX",30980
7586,75684,"Tyler, TX",46340
7587,71073,"Shreveport-Bossier City, LA",43340
7588,71075,"Shreveport-Bossier City, LA",43340
7589,71075,"Magnolia, AR",31620
7590,71078,"Shreveport-Bossier City, LA",43340
7591,71079,,
7592,81052,,
7593,75686,"Longview, TX",30980
7594,75686,"Mount Pleasant, TX",34420
7595,75691,"Longview, TX",30980
7596,75691,"Marshall, TX",32220
7597,71082,"Shreveport-Bossier City, LA",43340
7598,81054,,
7599,75692,"Shreveport-Bossier City, LA",43340
7600,75692,"Marshall, TX",32220
7601,04406,,
7602,04408,"Bangor, ME",12620
7603,04410,"Bangor, ME",12620
7604,04411,"Bangor, ME",12620
7605,04412,"Bangor, ME",12620
7606,04413,,
7607,04414,,
7608,04415,,
7609,04416,"Bangor, ME",12620
7610,04417,"Bangor, ME",12620
7611,04418,"Bangor, ME",12620
7612,04419,"Bangor, ME",12620
7613,04421,,
7614,04422,"Bangor, ME",12620
7615,04424,,
7616,04426,"Bangor, ME",12620
7617,04427,"Bangor, ME",12620
7618,30322,"Atlanta-Sandy Springs-Roswell, GA",12060
7619,30324,"Atlanta-Sandy Springs-Roswell, GA",12060
7620,30326,"Atlanta-Sandy Springs-Roswell, GA",12060
7621,30327,"Atlanta-Sandy Springs-Roswell, GA",12060
7622,30328,"Atlanta-Sandy Springs-Roswell, GA",12060
7623,30329,"Atlanta-Sandy Springs-Roswell, GA",12060
7624,30331,"Atlanta-Sandy Springs-Roswell, GA",12060
7625,30332,"Atlanta-Sandy Springs-Roswell, GA",12060
7626,30334,"Atlanta-Sandy Springs-Roswell, GA",12060
7627,30336,"Atlanta-Sandy Springs-Roswell, GA",12060
7628,30337,"Atlanta-Sandy Springs-Roswell, GA",12060
7629,30338,"Atlanta-Sandy Springs-Roswell, GA",12060
7630,30339,"Atlanta-Sandy Springs-Roswell, GA",12060
7631,30340,"Atlanta-Sandy Springs-Roswell, GA",12060
7632,30341,"Atlanta-Sandy Springs-Roswell, GA",12060
7633,30342,"Atlanta-Sandy Springs-Roswell, GA",12060
7634,30344,"Atlanta-Sandy Springs-Roswell, GA",12060
7635,30345,"Atlanta-Sandy Springs-Roswell, GA",12060
7636,30346,"Atlanta-Sandy Springs-Roswell, GA",12060
7637,30349,"Atlanta-Sandy Springs-Roswell, GA",12060
7638,30350,"Atlanta-Sandy Springs-Roswell, GA",12060
7639,30354,"Atlanta-Sandy Springs-Roswell, GA",12060
7640,30360,"Atlanta-Sandy Springs-Roswell, GA",12060
7641,30363,"Atlanta-Sandy Springs-Roswell, GA",12060
7642,30401,"Dublin, GA",20140
7643,30410,"Vidalia, GA",47080
7644,06856,"Bridgeport-Stamford-Norwalk, CT",14860
7645,06870,"Bridgeport-Stamford-Norwalk, CT",14860
7646,06877,"New York-Newark-Jersey City, NY-NJ-PA",35620
7647,06877,"Bridgeport-Stamford-Norwalk, CT",14860
7648,06878,"Bridgeport-Stamford-Norwalk, CT",14860
7649,06880,"Bridgeport-Stamford-Norwalk, CT",14860
7650,06883,"Bridgeport-Stamford-Norwalk, CT",14860
7651,06890,"Bridgeport-Stamford-Norwalk, CT",14860
7652,06896,"Bridgeport-Stamford-Norwalk, CT",14860
7653,06897,"New York-Newark-Jersey City, NY-NJ-PA",35620
7654,06897,"Bridgeport-Stamford-Norwalk, CT",14860
7655,06901,"Bridgeport-Stamford-Norwalk, CT",14860
7656,06902,"Bridgeport-Stamford-Norwalk, CT",14860
7657,06903,"New York-Newark-Jersey City, NY-NJ-PA",35620
7658,06903,"Bridgeport-Stamford-Norwalk, CT",14860
7659,06905,"Bridgeport-Stamford-Norwalk, CT",14860
7660,06906,"Bridgeport-Stamford-Norwalk, CT",14860
7661,06907,"Bridgeport-Stamford-Norwalk, CT",14860
7662,25057,"Beckley, WV",13220
7663,25059,"Beckley, WV",13220
7664,25059,"Charleston, WV",16620
7665,25060,"Beckley, WV",13220
7666,25060,"Charleston, WV",16620
7667,25061,"Charleston, WV",16620
7668,53191,"Whitewater-Elkhorn, WI",48580
7669,53192,"Chicago-Naperville-Elgin, IL-IN-WI",16980
7670,53195,"Whitewater-Elkhorn, WI",48580
7671,53202,"Milwaukee-Waukesha-West Allis, WI",33340
7672,53203,"Milwaukee-Waukesha-West Allis, WI",33340
7673,61727,"Decatur, IL",19500
7674,61727,"Lincoln, IL",30660
7675,61727,"Bloomington, IL",14010
7676,53204,"Milwaukee-Waukesha-West Allis, WI",33340
7677,61728,"Bloomington, IL",14010
7678,61728,"Pontiac, IL",38700
7679,50837,,
7680,50839,,
7681,50840,,
7682,50841,,
7683,50842,,
7684,50843,,
7685,50845,,
7686,50846,,
7687,50847,,
7688,50848,,
7689,50849,"Des Moines-West Des Moines, IA",19780
7690,50851,,
7691,50853,,
7692,50854,,
7693,50857,,
7694,50858,"Des Moines-West Des Moines, IA",19780
7695,50859,,
7696,50860,,
7697,50861,,
7698,50862,,
7699,50863,,
7700,50864,,
7701,51001,"Sioux City, IA-NE-SD",43580
7702,51002,"Storm Lake, IA",44740
7703,51003,"Sioux City, IA-NE-SD",43580
7704,51004,"Sioux City, IA-NE-SD",43580
7705,51005,"Storm Lake, IA",44740
7706,51006,"Sioux City, IA-NE-SD",43580
7707,51007,"Sioux City, IA-NE-SD",43580
7708,51008,"Sioux City, IA-NE-SD",43580
7709,51009,,
7710,51010,,
7711,51011,"Sioux City, IA-NE-SD",43580
7712,51012,,
7713,93243,"Bakersfield, CA",12540
7714,93243,"Los Angeles-Long Beach-Anaheim, CA",31080
7715,93243,"Oxnard-Thousand Oaks-Ventura, CA",37100
7716,93244,"Visalia-Porterville, CA",47300
7717,93245,"Hanford-Corcoran, CA",25260
7718,93245,"Fresno, CA",23420
7719,93247,"Visalia-Porterville, CA",47300
7720,93249,"Bakersfield, CA",12540
7721,93249,"Hanford-Corcoran, CA",25260
7722,93250,"Bakersfield, CA",12540
7723,93251,"Bakersfield, CA",12540
7724,93251,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",42020
7725,93252,"Bakersfield, CA",12540
7726,93252,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",42020
7727,93252,"Los Angeles-Long Beach-Anaheim, CA",31080
7728,93252,"Oxnard-Thousand Oaks-Ventura, CA",37100
7729,93252,"Santa Maria-Santa Barbara, CA",42200
7730,93254,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",42020
7731,93254,"Santa Maria-Santa Barbara, CA",42200
7732,93255,"Bakersfield, CA",12540
7733,93255,"Visalia-Porterville, CA",47300
7734,93256,"Visalia-Porterville, CA",47300
7735,93257,"Bakersfield, CA",12540
7736,93257,"Visalia-Porterville, CA",47300
7737,93258,"Visalia-Porterville, CA",47300
7738,93260,"Bakersfield, CA",12540
7739,93260,"Visalia-Porterville, CA",47300
7740,93261,"Bakersfield, CA",12540
7741,93261,"Visalia-Porterville, CA",47300
7742,93262,"Visalia-Porterville, CA",47300
7743,93263,"Bakersfield, CA",12540
7744,93265,"Visalia-Porterville, CA",47300
